avg,max,min,date
361.54,729.99,104.0,2023-08-07
361.39,729.99,104.0,2023-08-08
370.78,729.99,104.0,2023-08-09
367.03,729.99,112.55,2023-08-10
366.97,729.99,112.6,2023-08-11
366.94,729.99,112.44,2023-08-12
366.52,729.99,111.98,2023-08-13
366.26,729.99,111.98,2023-08-14
366.15,729.99,111.98,2023-08-15
368.14,729.99,110.5,2023-08-16
363.19,729.99,105.0,2023-08-17
368.79,869.99,111.98,2023-08-18
377.84,930.12,112.7,2023-08-19
377.82,930.12,112.99,2023-08-20
380.39,930.12,112.99,2023-08-21
380.16,930.12,112.23,2023-08-22
380.07,930.12,112.39,2023-08-23
378.42,930.12,111.99,2023-08-24
368.87,865.99,111.99,2023-08-25
361.03,729.99,111.99,2023-08-26
368.2,843.0,111.99,2023-08-27
367.9,843.0,111.99,2023-08-28
367.26,776.53,111.99,2023-08-29
371.5,776.53,111.47,2023-08-30
367.03,779.11,111.78,2023-08-31
367.03,779.11,111.78,2023-09-01
367.03,779.11,111.78,2023-09-02
367.03,779.11,111.78,2023-09-03
373.61,910.22,111.99,2023-09-04
374.25,865.99,111.99,2023-09-05
379.88,865.99,111.99,2023-09-06
380.7,865.99,112.99,2023-09-07
376.06,840.73,112.99,2023-09-08
374.55,840.73,110.0,2023-09-09
379.32,840.73,112.99,2023-09-10
367.97,729.99,112.99,2023-09-11
366.86,729.99,112.99,2023-09-12
369.42,729.99,110.29,2023-09-13
365.67,729.99,110.29,2023-09-14
365.44,729.99,110.29,2023-09-15
371.81,823.99,110.29,2023-09-16
369.2,823.99,110.29,2023-09-17
370.08,834.67,110.29,2023-09-18
369.92,834.67,110.29,2023-09-19
370.96,834.67,110.29,2023-09-20
373.8,868.99,110.29,2023-09-21
373.74,864.99,110.29,2023-09-22
373.42,871.99,110.29,2023-09-23
371.71,837.5,110.29,2023-09-24
373.41,871.99,110.29,2023-09-25
373.38,864.99,110.29,2023-09-26
366.36,867.99,110.29,2023-09-27
365.89,867.99,110.29,2023-09-28
364.98,781.06,110.29,2023-09-29
367.27,781.06,110.99,2023-09-30
368.05,858.99,110.99,2023-10-01
368.8,858.99,110.99,2023-10-02
368.38,865.99,110.99,2023-10-03
368.65,865.99,110.99,2023-10-04
371.34,867.99,110.99,2023-10-05
351.92,729.99,110.99,2023-10-06
364.11,871.99,110.99,2023-10-07
364.44,871.99,110.99,2023-10-08
365.52,871.99,110.99,2023-10-09
363.99,781.06,110.99,2023-10-10
363.98,806.75,118.99,2023-10-11
362.98,865.99,110.99,2023-10-12
362.38,865.99,118.99,2023-10-13
369.65,865.99,110.99,2023-10-14
371.55,869.99,118.99,2023-10-15
365.26,873.99,110.99,2023-10-16
365.62,818.99,118.99,2023-10-17
382.62,772.67,110.99,2023-10-18
389.17,806.99,110.99,2023-10-19
389.59,772.67,110.99,2023-10-20
394.21,772.67,110.99,2023-10-21
395.13,772.67,110.99,2023-10-22
392.97,806.99,110.99,2023-10-23
394.61,806.99,110.99,2023-10-24
394.24,806.99,118.99,2023-10-25
392.45,772.67,118.99,2023-10-26
393.25,802.99,118.99,2023-10-27
390.35,801.99,118.99,2023-10-28
390.83,772.67,118.99,2023-10-29
390.45,803.99,118.98,2023-10-30
390.9,806.99,118.99,2023-10-31
389.94,804.99,118.99,2023-11-01
390.29,803.99,110.0,2023-11-02
389.93,808.99,118.99,2023-11-03
389.53,814.99,118.98,2023-11-04
389.0,815.99,118.98,2023-11-05
387.91,772.67,118.98,2023-11-06
389.44,800.57,118.98,2023-11-07
387.97,808.99,118.98,2023-11-08
387.19,800.57,118.99,2023-11-09
387.14,800.57,118.99,2023-11-10
388.17,800.57,118.99,2023-11-11
387.55,800.57,118.99,2023-11-12
385.97,772.67,111.98,2023-11-13
386.11,772.67,111.98,2023-11-14
385.25,772.67,118.99,2023-11-15
385.74,815.99,118.99,2023-11-16
385.67,809.99,118.99,2023-11-17
376.73,795.68,111.98,2023-11-18
376.81,795.68,118.99,2023-11-19
373.84,811.99,118.98,2023-11-20
373.84,811.99,118.98,2023-11-21
375.62,749.65,118.99,2023-11-22
377.22,812.99,118.99,2023-11-23
375.37,749.65,110.0,2023-11-24
376.37,818.99,118.99,2023-11-25
377.54,749.65,118.99,2023-11-26
379.11,749.65,118.99,2023-11-27
375.73,749.65,118.99,2023-11-28
372.68,749.65,118.99,2023-11-29
373.02,749.65,118.99,2023-11-30
377.24,820.99,118.99,2023-12-01
375.76,749.65,118.99,2023-12-02
374.52,749.65,118.99,2023-12-03
374.32,749.65,118.99,2023-12-04
375.62,749.65,118.99,2023-12-05
377.84,821.99,118.99,2023-12-06
380.32,820.99,118.99,2023-12-07
378.83,749.65,118.99,2023-12-08
380.23,749.65,118.99,2023-12-09
379.34,819.99,118.99,2023-12-10
376.34,749.65,118.99,2023-12-11
379.77,821.99,118.99,2023-12-12
374.71,749.65,118.99,2023-12-13
372.57,821.99,118.99,2023-12-14
372.39,829.99,118.99,2023-12-15
371.33,749.65,118.99,2023-12-16
371.43,749.65,118.99,2023-12-17
370.76,831.99,118.99,2023-12-18
370.12,832.99,105.0,2023-12-19
370.66,749.65,123.99,2023-12-20
370.99,749.65,123.99,2023-12-21
371.46,749.65,123.99,2023-12-22
371.64,749.65,123.99,2023-12-23
370.91,749.65,123.99,2023-12-24
370.89,749.65,123.99,2023-12-25
371.03,749.65,123.99,2023-12-26
371.06,749.65,123.99,2023-12-27
371.17,749.65,123.99,2023-12-28
374.68,749.71,123.99,2023-12-29
374.31,749.71,123.99,2023-12-30
378.88,839.99,123.99,2023-12-31
379.74,749.71,123.99,2024-01-01
379.57,749.71,118.99,2024-01-02
377.73,749.71,123.99,2024-01-03
378.0,830.99,123.99,2024-01-04
377.37,830.99,123.99,2024-01-05
376.62,749.71,123.99,2024-01-06
377.14,749.71,123.99,2024-01-07
376.99,749.71,123.99,2024-01-08
376.24,749.71,123.99,2024-01-09
375.28,833.99,123.99,2024-01-10
386.54,830.99,123.99,2024-01-11
392.95,783.57,123.99,2024-01-12
386.93,783.54,123.99,2024-01-13
395.28,783.54,123.99,2024-01-14
